transaction_id,account_id,merchant_id,transaction_date,amount,transaction_type
TXN68870673,ACC763283,MERCH28,2026-01-16 00:00:39.526003,20.25,deposit
TXN93330039,ACC260525,MERCH14,2025-12-18 00:00:39.526003,18.45,withdrawal
TXN46369418,ACC929971,MERCH29,2025-04-24 00:00:39.526003,88.11,deposit
TXN55567637,ACC278024,MERCH47,2025-12-12 00:00:39.526003,15.95,purchase
TXN42868899,ACC942837,MERCH42,2025-02-12 00:00:39.526003,51.27,purchase
TXN12092609,ACC712911,MERCH2,2025-02-02 00:00:39.526003,39.82,purchase
TXN73237019,ACC851289,MERCH39,2025-12-20 00:00:39.526003,9.59,withdrawal
TXN90812209,ACC942837,MERCH28,2025-04-08 00:00:39.526003,24.66,purchase
TXN30192254,ACC911001,MERCH26,2025-10-20 00:00:39.526003,120.2,purchase
TXN45183992,ACC152157,MERCH24,2025-06-05 00:00:39.526003,53.99,purchase
TXN30988452,ACC278024,MERCH15,2025-07-17 00:00:39.526003,38.38,purchase
TXN78176778,ACC395208,MERCH45,2025-09-19 00:00:39.526003,1.83,withdrawal
TXN70026329,ACC769188,MERCH13,2025-08-15 00:00:39.526003,24.66,deposit
TXN55612752,ACC719540,MERCH35,2025-06-05 00:00:39.526003,116.23,deposit
TXN24706314,ACC521505,MERCH25,2025-02-02 00:00:39.526003,77.4,purchase
TXN91660251,ACC467465,MERCH9,2025-11-13 00:00:39.526003,61.7,deposit
TXN78813544,ACC903881,MERCH41,2025-05-31 00:00:39.526003,9.48,purchase
TXN74984167,ACC545442,MERCH14,2025-05-13 00:00:39.526003,51.02,purchase
TXN20979714,ACC999659,MERCH7,2025-12-29 00:00:39.526003,108.84,deposit
TXN74814084,ACC764145,MERCH14,2025-04-10 00:00:39.526003,85.51,deposit
TXN58446075,ACC426431,MERCH39,2025-09-14 00:00:39.526003,69.97,withdrawal
TXN23634401,ACC213847,MERCH12,2025-06-09 00:00:39.526003,18.71,purchase
TXN98088309,ACC104175,MERCH1,2025-02-06 00:00:39.526003,96.0,purchase
TXN15706573,ACC335000,MERCH3,2025-04-15 00:00:39.526003,65.77,withdrawal
TXN32860779,ACC841842,MERCH39,2025-05-11 00:00:39.526003,66.41,withdrawal
TXN32217140,ACC292734,MERCH21,2025-09-13 00:00:39.526003,8.44,purchase
TXN38406334,ACC260525,MERCH39,2025-06-16 00:00:39.526003,65.07,deposit
TXN68073304,ACC447113,MERCH8,2025-12-12 00:00:39.526003,65.86,withdrawal
TXN47325045,ACC279726,MERCH40,2025-02-18 00:00:39.526003,0.67,purchase
TXN94935858,ACC420688,MERCH12,2025-04-04 00:00:39.526003,22.18,deposit
TXN50378580,ACC683655,MERCH28,2025-05-10 00:00:39.526003,2.08,deposit
TXN25373265,ACC600941,MERCH38,2025-07-19 00:00:39.526003,38.71,deposit
TXN73418562,ACC191771,MERCH25,2025-09-23 00:00:39.526003,31.62,deposit
TXN61878668,ACC608448,MERCH13,2025-07-02 00:00:39.526003,29.36,deposit
TXN18905789,ACC781583,MERCH8,2025-02-28 00:00:39.526003,97.79,deposit
TXN46497346,ACC703779,MERCH9,2025-08-05 00:00:39.526003,15.23,deposit
TXN16112986,ACC365010,MERCH17,2025-07-14 00:00:39.526003,38.89,withdrawal
TXN88167053,ACC464963,MERCH31,2025-04-29 00:00:39.526003,45.76,withdrawal
TXN84139009,ACC759605,MERCH8,2026-01-21 00:00:39.526003,62.53,deposit
TXN72091787,ACC871140,MERCH35,2025-07-31 00:00:39.526003,40.78,purchase
TXN57970964,ACC452203,MERCH4,2025-08-14 00:00:39.526003,48.64,purchase
TXN66269734,ACC479056,MERCH11,2025-11-14 00:00:39.526003,99.25,withdrawal
TXN15818320,ACC173228,MERCH38,2025-04-13 00:00:39.526003,28.54,deposit
TXN12099465,ACC112456,MERCH35,2025-12-16 00:00:39.526003,17.4,withdrawal
TXN36029895,ACC305141,MERCH16,2025-07-07 00:00:39.526003,78.17,purchase
TXN19106026,ACC548607,MERCH48,2025-10-02 00:00:39.526003,87.67,purchase
TXN34978240,ACC284015,MERCH11,2025-03-11 00:00:39.526003,64.5,deposit
TXN60650687,ACC818577,MERCH17,2026-01-15 00:00:39.526003,77.28,deposit
TXN87938398,ACC624631,MERCH30,2025-10-08 00:00:39.526003,132.6,withdrawal
TXN14139047,ACC881706,MERCH18,2025-11-16 00:00:39.526003,23.47,purchase
TXN13693792,ACC472143,MERCH14,2025-06-02 00:00:39.526003,109.69,purchase
TXN67303543,ACC755495,MERCH42,2025-02-22 00:00:39.526003,80.75,deposit
TXN77350949,ACC114322,MERCH23,2025-11-06 00:00:39.526003,102.16,purchase
TXN30439495,ACC635200,MERCH25,2025-11-08 00:00:39.526003,63.28,purchase
TXN36178195,ACC694639,MERCH24,2025-02-07 00:00:39.526003,46.64,deposit
TXN64908906,ACC180888,MERCH13,2025-11-12 00:00:39.526003,73.62,purchase
TXN39580988,ACC176249,MERCH19,2026-01-19 00:00:39.526003,82.62,purchase
TXN13113080,ACC739340,MERCH26,2025-11-26 00:00:39.526003,44.74,withdrawal
TXN82938431,ACC951831,MERCH49,2026-01-01 00:00:39.526003,31.68,withdrawal
TXN35891146,ACC512638,MERCH3,2025-06-11 00:00:39.526003,27.82,withdrawal
TXN59663253,ACC645066,MERCH32,2025-09-25 00:00:39.526003,47.7,deposit
TXN17397164,ACC233314,MERCH24,2025-07-27 00:00:39.526003,43.99,purchase
TXN11610287,ACC680598,MERCH29,2025-03-30 00:00:39.526003,51.66,deposit
TXN83995510,ACC726506,MERCH27,2025-10-31 00:00:39.526003,57.19,purchase
TXN28264476,ACC279726,MERCH27,2025-08-29 00:00:39.526003,47.2,deposit
TXN33958896,ACC302275,MERCH14,2025-09-15 00:00:39.526003,86.07,deposit
TXN68497601,ACC653456,MERCH9,2025-05-23 00:00:39.526003,75.86,withdrawal
TXN34176978,ACC260525,MERCH33,2025-05-22 00:00:39.526003,84.3,withdrawal
TXN61720992,ACC297417,MERCH48,2025-10-03 00:00:39.526003,59.87,deposit
TXN68352617,ACC893797,MERCH25,2025-03-20 00:00:39.526003,41.08,purchase
TXN82022991,ACC902394,MERCH4,2025-06-11 00:00:39.526003,86.55,deposit
TXN65955108,ACC502966,MERCH8,2025-12-16 00:00:39.526003,73.39,deposit
TXN83966578,ACC135095,MERCH41,2025-03-07 00:00:39.526003,31.91,deposit
TXN49443159,ACC558346,MERCH35,2025-04-13 00:00:39.526003,9.66,purchase
TXN67225455,ACC957080,MERCH12,2025-11-29 00:00:39.526003,13.81,deposit
TXN15546597,ACC161120,MERCH35,2025-01-31 00:00:39.526003,25.95,purchase
TXN37648814,ACC910491,MERCH46,2025-05-04 00:00:39.526003,31.38,purchase
TXN83888563,ACC706356,MERCH50,2025-05-13 00:00:39.526003,88.61,purchase
TXN52216403,ACC332313,MERCH33,2025-05-06 00:00:39.526003,46.4,deposit
TXN88141308,ACC639338,MERCH47,2025-12-27 00:00:39.526003,148.75,withdrawal
TXN96879287,ACC790077,MERCH11,2025-05-02 00:00:39.526003,18.73,withdrawal
TXN95832756,ACC298300,MERCH22,2025-11-18 00:00:39.526003,79.55,withdrawal
TXN36628846,ACC170691,MERCH49,2025-04-04 00:00:39.526003,81.15,deposit
TXN38624113,ACC548607,MERCH6,2025-08-20 00:00:39.526003,114.6,deposit
TXN87764914,ACC639338,MERCH37,2025-06-13 00:00:39.526003,27.54,withdrawal
TXN25273504,ACC635368,MERCH36,2026-01-04 00:00:39.526003,14.39,purchase
TXN78792407,ACC999659,MERCH14,2025-05-13 00:00:39.526003,69.79,purchase
TXN30593890,ACC753894,MERCH9,2025-05-10 00:00:39.526003,66.49,withdrawal
TXN27426849,ACC947496,MERCH7,2025-06-21 00:00:39.526003,5.89,purchase
TXN63739987,ACC881847,MERCH39,2025-02-06 00:00:39.526003,90.17,withdrawal
TXN67040008,ACC376981,MERCH45,2025-09-09 00:00:39.526003,5.93,deposit
TXN52780832,ACC987930,MERCH13,2025-07-06 00:00:39.526003,1.86,deposit
TXN44016482,ACC860232,MERCH22,2025-10-14 00:00:39.526003,83.83,purchase
TXN82879435,ACC813490,MERCH13,2025-05-16 00:00:39.526003,13.29,deposit
TXN44282995,ACC548904,MERCH2,2025-12-10 00:00:39.526003,31.1,purchase
TXN62358069,ACC743259,MERCH36,2025-12-09 00:00:39.526003,125.03,withdrawal
TXN64909643,ACC821572,MERCH4,2025-12-31 00:00:39.526003,48.06,deposit
TXN21001603,ACC903943,MERCH49,2025-11-04 00:00:39.526003,29.59,deposit
TXN29163793,ACC882109,MERCH35,2025-03-05 00:00:39.526003,2.38,withdrawal
TXN70467341,ACC130363,MERCH28,2025-02-14 00:00:39.526003,77.01,deposit
TXN75436078,ACC683655,MERCH26,2025-11-02 00:00:39.526003,72.92,deposit
TXN23715647,ACC395208,MERCH38,2025-05-16 00:00:39.526003,82.93,deposit
TXN18747468,ACC248261,MERCH45,2025-09-22 00:00:39.526003,74.03,purchase
TXN84299073,ACC945255,MERCH9,2025-09-26 00:00:39.526003,2.81,withdrawal
TXN12017856,ACC146673,MERCH3,2025-05-22 00:00:39.526003,55.93,purchase
TXN53997264,ACC485601,MERCH44,2025-11-05 00:00:39.526003,22.59,deposit
TXN48940286,ACC523215,MERCH17,2025-02-12 00:00:39.526003,44.12,withdrawal
TXN89510614,ACC615529,MERCH1,2025-02-08 00:00:39.526003,40.08,deposit
TXN10315716,ACC816277,MERCH11,2025-07-10 00:00:39.526003,7.7,withdrawal
TXN62948206,ACC995706,MERCH37,2025-11-12 00:00:39.526003,14.91,withdrawal
TXN95697281,ACC502966,MERCH44,2026-01-24 00:00:39.526003,69.94,purchase
TXN82153709,ACC545442,MERCH31,2025-11-16 00:00:39.526003,29.7,withdrawal
TXN57996097,ACC369758,MERCH42,2025-06-05 00:00:39.526003,14.77,purchase
TXN12800897,ACC105242,MERCH2,2025-06-26 00:00:39.526003,14.92,withdrawal
TXN24840392,ACC794550,MERCH28,2025-08-31 00:00:39.526003,4.58,withdrawal
TXN49297253,ACC358039,MERCH25,2025-06-28 00:00:39.526003,52.4,deposit
TXN82967673,ACC773582,MERCH13,2025-09-15 00:00:39.526003,59.7,deposit
TXN61525365,ACC484293,MERCH47,2025-03-02 00:00:39.526003,4.39,deposit
TXN12964865,ACC620878,MERCH47,2025-06-12 00:00:39.526003,51.81,deposit
TXN31822774,ACC360526,MERCH22,2025-02-27 00:00:39.526003,34.43,purchase
TXN64561221,ACC943228,MERCH43,2025-08-16 00:00:39.526003,85.2,deposit
TXN30433213,ACC146435,MERCH31,2026-01-10 00:00:39.526003,50.71,withdrawal
TXN41560892,ACC164538,MERCH44,2025-04-24 00:00:39.526003,27.31,withdrawal
TXN87631962,ACC424281,MERCH15,2025-08-27 00:00:39.526003,66.31,purchase
TXN80469460,ACC461988,MERCH4,2026-01-08 00:00:39.526003,18.19,deposit
TXN56131047,ACC114651,MERCH45,2025-07-30 00:00:39.526003,1.02,deposit
TXN64252601,ACC106723,MERCH15,2025-02-26 00:00:39.526003,53.94,purchase
TXN64311563,ACC435181,MERCH28,2025-09-24 00:00:39.526003,35.42,deposit
TXN53112962,ACC709131,MERCH6,2025-05-15 00:00:39.526003,60.32,purchase
TXN82608508,ACC809780,MERCH22,2025-10-10 00:00:39.526003,48.76,withdrawal
TXN64978898,ACC645066,MERCH13,2025-07-23 00:00:39.526003,81.92,withdrawal
TXN38293005,ACC315801,MERCH46,2026-01-11 00:00:39.526003,58.02,purchase
TXN70721676,ACC223628,MERCH50,2025-11-04 00:00:39.526003,49.47,deposit
TXN56887590,ACC567026,MERCH20,2025-07-15 00:00:39.526003,3.91,purchase
TXN53129191,ACC459192,MERCH41,2025-12-16 00:00:39.526003,43.81,purchase
TXN84472677,ACC114322,MERCH39,2025-09-12 00:00:39.526003,47.73,withdrawal
TXN25628645,ACC530324,MERCH32,2026-01-13 00:00:39.526003,39.38,purchase
TXN82131185,ACC168366,MERCH17,2025-12-01 00:00:39.526003,70.63,deposit
TXN21569597,ACC666627,MERCH45,2025-09-04 00:00:39.526003,62.45,withdrawal
TXN52049164,ACC548904,MERCH15,2025-06-11 00:00:39.526003,100.49,withdrawal
TXN29934770,ACC160601,MERCH3,2025-03-20 00:00:39.526003,30.7,withdrawal
TXN26455583,ACC927240,MERCH16,2025-08-20 00:00:39.526003,56.09,withdrawal
TXN14418150,ACC834749,MERCH24,2025-05-11 00:00:39.526003,44.94,withdrawal
TXN91720464,ACC466075,MERCH9,2025-05-10 00:00:39.526003,106.46,deposit
TXN89801982,ACC230695,MERCH36,2025-04-30 00:00:39.526003,50.88,withdrawal
TXN47742426,ACC222114,MERCH28,2025-08-15 00:00:39.526003,32.93,purchase
TXN67483748,ACC260816,MERCH34,2025-02-25 00:00:39.526003,92.08,purchase
TXN90122780,ACC103872,MERCH43,2025-11-26 00:00:39.526003,79.01,withdrawal
TXN72593111,ACC164538,MERCH7,2025-04-05 00:00:39.526003,67.24,deposit
TXN45775528,ACC562785,MERCH13,2025-08-21 00:00:39.526003,81.58,withdrawal
TXN15932942,ACC689009,MERCH11,2025-06-19 00:00:39.526003,75.22,deposit
TXN86128023,ACC459897,MERCH23,2025-09-02 00:00:39.526003,44.68,deposit
TXN34054916,ACC478078,MERCH4,2025-06-12 00:00:39.526003,58.52,withdrawal
TXN26067977,ACC911945,MERCH22,2025-06-20 00:00:39.526003,68.77,withdrawal
TXN59143039,ACC279023,MERCH40,2025-02-02 00:00:39.526003,22.9,deposit
TXN61411675,ACC893797,MERCH17,2026-01-21 00:00:39.526003,27.31,withdrawal
TXN27542648,ACC484776,MERCH25,2025-02-10 00:00:39.526003,7.31,purchase
TXN45930737,ACC641909,MERCH47,2025-02-26 00:00:39.526003,13.56,purchase
TXN23546569,ACC882678,MERCH30,2025-06-16 00:00:39.526003,62.64,withdrawal
TXN60135225,ACC911945,MERCH5,2025-02-19 00:00:39.526003,50.61,purchase
TXN51971289,ACC976835,MERCH29,2025-05-29 00:00:39.526003,53.92,deposit
TXN58011846,ACC338715,MERCH25,2025-08-11 00:00:39.526003,59.64,purchase
TXN57609037,ACC881068,MERCH34,2025-05-07 00:00:39.526003,31.19,deposit
TXN90547380,ACC433662,MERCH22,2025-06-27 00:00:39.526003,58.72,withdrawal
TXN20914871,ACC369668,MERCH37,2025-08-08 00:00:39.526003,74.87,withdrawal
TXN66471758,ACC485377,MERCH39,2025-04-03 00:00:39.526003,29.97,withdrawal
TXN38755983,ACC469892,MERCH33,2025-07-10 00:00:39.526003,44.28,purchase
TXN39075357,ACC225625,MERCH14,2026-01-02 00:00:39.526003,12.99,purchase
TXN47785616,ACC592532,MERCH23,2025-02-20 00:00:39.526003,106.62,withdrawal
TXN13683516,ACC169893,MERCH25,2025-07-04 00:00:39.526003,46.65,deposit
TXN65745911,ACC743031,MERCH39,2025-07-02 00:00:39.526003,51.03,withdrawal
TXN75803394,ACC272929,MERCH15,2025-05-27 00:00:39.526003,13.06,deposit
TXN32205430,ACC420338,MERCH39,2025-06-13 00:00:39.526003,133.77,withdrawal
TXN29808772,ACC233324,MERCH9,2025-02-01 00:00:39.526003,58.33,withdrawal
TXN49199801,ACC692301,MERCH25,2025-10-17 00:00:39.526003,63.0,purchase
TXN49204454,ACC173647,MERCH42,2025-07-17 00:00:39.526003,28.82,deposit
TXN40210184,ACC377450,MERCH3,2025-09-09 00:00:39.526003,24.63,purchase
TXN33974445,ACC903254,MERCH17,2025-06-09 00:00:39.526003,54.3,withdrawal
TXN79862003,ACC380532,MERCH45,2025-06-22 00:00:39.526003,44.52,purchase
TXN56616886,ACC177590,MERCH30,2025-07-31 00:00:39.526003,66.95,withdrawal
TXN13025786,ACC548782,MERCH44,2025-04-18 00:00:39.526003,171.47,purchase
TXN62887926,ACC105242,MERCH12,2025-04-02 00:00:39.526003,45.43,purchase
TXN87806375,ACC465640,MERCH32,2025-06-26 00:00:39.526003,41.95,deposit
TXN39040486,ACC376118,MERCH34,2025-09-05 00:00:39.526003,67.93,deposit
TXN99632885,ACC305141,MERCH28,2025-05-05 00:00:39.526003,102.99,withdrawal
TXN66969960,ACC411267,MERCH24,2025-03-18 00:00:39.526003,80.37,purchase
TXN50289336,ACC720675,MERCH34,2025-11-01 00:00:39.526003,32.13,purchase
TXN69255662,ACC763283,MERCH1,2025-11-27 00:00:39.526003,82.6,purchase
TXN92012249,ACC865727,MERCH38,2025-10-01 00:00:39.526003,58.1,withdrawal
TXN41825868,ACC781583,MERCH41,2025-02-23 00:00:39.526003,73.2,withdrawal
TXN10892611,ACC400362,MERCH25,2025-08-17 00:00:39.526003,32.13,withdrawal
TXN16427120,ACC273393,MERCH4,2025-02-21 00:00:39.526003,46.59,purchase
TXN46263195,ACC199586,MERCH28,2025-02-17 00:00:39.526003,59.41,deposit
TXN54564938,ACC326342,MERCH47,2025-05-15 00:00:39.526003,72.51,deposit
TXN13824200,ACC703064,MERCH41,2025-12-07 00:00:39.526003,23.73,purchase
TXN58023610,ACC527927,MERCH10,2025-04-13 00:00:39.526003,5.43,purchase
TXN82577346,ACC240728,MERCH17,2025-05-24 00:00:39.526003,4.6,deposit
TXN99626214,ACC722410,MERCH23,2025-05-13 00:00:39.526003,45.65,withdrawal
TXN96999121,ACC493528,MERCH4,2025-03-18 00:00:39.526003,0.94,withdrawal
TXN34401741,ACC809780,MERCH20,2025-08-29 00:00:39.526003,96.52,purchase
TXN32110964,ACC634421,MERCH7,2025-05-07 00:00:39.526003,98.77,deposit
TXN41445891,ACC573412,MERCH43,2025-06-22 00:00:39.526003,15.76,deposit
TXN69421686,ACC773582,MERCH20,2025-07-06 00:00:39.526003,61.96,purchase
TXN88859810,ACC310135,MERCH32,2026-01-10 00:00:39.526003,57.74,withdrawal
TXN59178948,ACC916390,MERCH1,2025-07-02 00:00:39.526003,16.25,deposit
TXN49776828,ACC829966,MERCH50,2025-05-22 00:00:39.526003,5.19,withdrawal
TXN73994633,ACC892564,MERCH39,2025-12-29 00:00:39.526003,110.74,withdrawal
TXN55330435,ACC813490,MERCH22,2025-10-20 00:00:39.526003,21.27,withdrawal
TXN62266540,ACC955316,MERCH50,2025-10-24 00:00:39.526003,84.95,withdrawal
TXN43954169,ACC157464,MERCH11,2025-10-18 00:00:39.526003,50.0,withdrawal
TXN87190436,ACC994112,MERCH38,2025-09-16 00:00:39.526003,17.63,deposit
TXN49197194,ACC452203,MERCH34,2026-01-03 00:00:39.526003,19.04,purchase
TXN21744464,ACC243804,MERCH36,2026-01-26 00:00:39.526003,48.61,deposit
TXN57416855,ACC415687,MERCH41,2025-11-22 00:00:39.526003,8.97,withdrawal
TXN40237039,ACC182509,MERCH10,2025-02-27 00:00:39.526003,26.96,withdrawal
TXN93769508,ACC188773,MERCH22,2025-05-15 00:00:39.526003,25.91,deposit
TXN49887958,ACC187512,MERCH39,2025-01-30 00:00:39.526003,76.51,withdrawal
TXN35404587,ACC911001,MERCH47,2025-02-01 00:00:39.526003,63.1,withdrawal
TXN17403521,ACC902394,MERCH7,2025-08-23 00:00:39.526003,9.01,withdrawal
TXN21848320,ACC146673,MERCH20,2025-03-09 00:00:39.526003,1.49,withdrawal
TXN50849456,ACC610405,MERCH20,2025-06-04 00:00:39.526003,76.04,deposit
TXN73276975,ACC654417,MERCH8,2025-08-29 00:00:39.526003,54.65,deposit
TXN82994265,ACC755884,MERCH14,2026-01-05 00:00:39.526003,127.22,withdrawal
TXN88119957,ACC260816,MERCH10,2025-12-22 00:00:39.526003,51.58,purchase
TXN28614522,ACC675746,MERCH26,2025-03-29 00:00:39.526003,59.91,purchase
TXN24001903,ACC282101,MERCH27,2025-11-22 00:00:39.526003,55.97,deposit
TXN42013842,ACC422514,MERCH20,2026-01-06 00:00:39.526003,91.77,withdrawal
TXN21026326,ACC862532,MERCH47,2025-04-17 00:00:39.526003,57.3,purchase
TXN51548630,ACC668239,MERCH11,2025-11-11 00:00:39.526003,54.36,purchase
TXN50008577,ACC950292,MERCH13,2025-03-04 00:00:39.526003,92.98,deposit
TXN68496122,ACC747399,MERCH34,2025-10-18 00:00:39.526003,3.29,withdrawal
TXN59583217,ACC792934,MERCH41,2025-10-17 00:00:39.526003,52.08,withdrawal
TXN74273264,ACC801138,MERCH48,2025-03-14 00:00:39.526003,67.44,purchase
TXN32311588,ACC712464,MERCH1,2025-06-16 00:00:39.526003,27.31,withdrawal
TXN71394517,ACC562785,MERCH19,2026-01-18 00:00:39.526003,35.48,deposit
TXN98777811,ACC271474,MERCH24,2025-03-15 00:00:39.526003,0.46,withdrawal
TXN52048776,ACC834221,MERCH8,2025-05-16 00:00:39.526003,70.16,withdrawal
TXN88263243,ACC545442,MERCH31,2026-01-25 00:00:39.526003,35.52,withdrawal
TXN15007095,ACC357451,MERCH8,2025-07-25 00:00:39.526003,3.55,deposit
TXN71511862,ACC659496,MERCH24,2025-08-04 00:00:39.526003,85.7,withdrawal
TXN48188537,ACC680598,MERCH45,2025-07-11 00:00:39.526003,66.17,purchase
TXN19186686,ACC107220,MERCH23,2025-10-20 00:00:39.526003,36.71,withdrawal
TXN64041614,ACC922939,MERCH3,2025-11-18 00:00:39.526003,51.54,withdrawal
TXN89303230,ACC747399,MERCH40,2025-06-22 00:00:39.526003,61.2,purchase
TXN45732831,ACC579490,MERCH39,2025-09-01 00:00:39.526003,22.04,deposit
TXN27940686,ACC308862,MERCH8,2025-12-10 00:00:39.526003,69.72,deposit
TXN47988789,ACC243514,MERCH5,2025-12-18 00:00:39.526003,30.77,deposit
TXN24267559,ACC339070,MERCH38,2026-01-26 00:00:39.526003,57.83,purchase
TXN44651944,ACC479056,MERCH16,2025-08-22 00:00:39.526003,41.81,withdrawal
TXN86742865,ACC585175,MERCH18,2025-06-04 00:00:39.526003,28.68,purchase
TXN53418059,ACC658105,MERCH43,2025-03-02 00:00:39.526003,44.31,deposit
TXN73352275,ACC858646,MERCH15,2025-07-05 00:00:39.526003,24.19,withdrawal
TXN20501028,ACC178126,MERCH27,2025-07-11 00:00:39.526003,21.44,deposit
TXN90627848,ACC189866,MERCH8,2025-07-19 00:00:39.526003,135.22,purchase
TXN56169803,ACC709416,MERCH43,2025-04-18 00:00:39.526003,18.78,purchase
TXN59897868,ACC995706,MERCH22,2025-03-24 00:00:39.526003,2.36,purchase
TXN69200570,ACC548607,MERCH8,2025-09-13 00:00:39.526003,38.49,purchase
TXN47039732,ACC759664,MERCH16,2026-01-02 00:00:39.526003,3.06,purchase
TXN52572636,ACC808577,MERCH48,2025-12-09 00:00:39.526003,14.75,deposit
TXN51639293,ACC624631,MERCH50,2025-09-09 00:00:39.526003,27.48,deposit
TXN16670605,ACC121619,MERCH24,2025-02-17 00:00:39.526003,112.06,purchase
TXN41392388,ACC857642,MERCH47,2025-10-20 00:00:39.526003,56.61,deposit
TXN57333714,ACC716121,MERCH29,2025-03-19 00:00:39.526003,25.31,purchase
TXN38935739,ACC648724,MERCH40,2025-12-01 00:00:39.526003,42.98,purchase
TXN37519114,ACC230695,MERCH20,2025-07-12 00:00:39.526003,34.79,withdrawal
TXN83182232,ACC999659,MERCH9,2025-06-22 00:00:39.526003,4.95,purchase
TXN35125804,ACC112456,MERCH48,2025-08-19 00:00:39.526003,40.65,withdrawal
TXN75190794,ACC469892,MERCH3,2025-09-08 00:00:39.526003,14.54,deposit
TXN78729215,ACC272461,MERCH8,2025-09-06 00:00:39.526003,17.44,deposit
TXN21458360,ACC484776,MERCH21,2025-09-27 00:00:39.526003,39.91,purchase
TXN29302217,ACC561181,MERCH35,2025-05-02 00:00:39.526003,19.54,purchase
TXN29614159,ACC871140,MERCH30,2026-01-11 00:00:39.526003,51.16,deposit
TXN21744342,ACC305141,MERCH6,2025-06-16 00:00:39.526003,100.44,withdrawal
TXN48198334,ACC686404,MERCH12,2025-02-16 00:00:39.526003,45.06,deposit
TXN50203930,ACC890499,MERCH34,2025-12-15 00:00:39.526003,80.87,withdrawal
TXN73389924,ACC775758,MERCH36,2025-06-19 00:00:39.526003,34.32,purchase
TXN19886002,ACC251126,MERCH32,2026-01-26 00:00:39.526003,78.92,withdrawal
TXN92211773,ACC188942,MERCH19,2025-05-11 00:00:39.526003,49.5,purchase
TXN64943784,ACC675529,MERCH22,2025-05-24 00:00:39.526003,38.05,purchase
TXN14168974,ACC759605,MERCH43,2025-02-01 00:00:39.526003,54.95,withdrawal
TXN45019349,ACC485601,MERCH18,2025-02-27 00:00:39.526003,107.83,purchase
TXN93054816,ACC882109,MERCH1,2025-08-16 00:00:39.526003,23.16,purchase
TXN67719861,ACC493528,MERCH20,2025-12-17 00:00:39.526003,58.9,deposit
TXN72427079,ACC933317,MERCH23,2025-10-07 00:00:39.526003,6.07,deposit
TXN91134362,ACC502224,MERCH49,2025-12-02 00:00:39.526003,61.37,deposit
TXN28444602,ACC655320,MERCH6,2025-02-09 00:00:39.526003,15.71,deposit
TXN56891056,ACC260816,MERCH31,2025-12-26 00:00:39.526003,40.31,withdrawal
TXN73566144,ACC566107,MERCH47,2025-05-03 00:00:39.526003,108.9,withdrawal
TXN52411224,ACC161120,MERCH38,2025-10-17 00:00:39.526003,104.63,deposit
TXN38117054,ACC716121,MERCH38,2025-03-05 00:00:39.526003,55.16,withdrawal
TXN76180485,ACC903943,MERCH14,2025-03-06 00:00:39.526003,27.96,purchase
TXN69403287,ACC860232,MERCH45,2025-05-14 00:00:39.526003,59.16,purchase
TXN52280126,ACC230695,MERCH2,2025-12-29 00:00:39.526003,58.55,purchase
TXN71618548,ACC506329,MERCH35,2025-02-05 00:00:39.526003,80.42,deposit
TXN69035425,ACC965600,MERCH10,2025-12-02 00:00:39.526003,27.68,deposit
TXN32035177,ACC645058,MERCH43,2025-04-24 00:00:39.526003,91.48,withdrawal
TXN51972325,ACC130896,MERCH32,2025-05-10 00:00:39.526003,14.99,deposit
TXN58936549,ACC169893,MERCH4,2025-09-29 00:00:39.526003,83.59,deposit
TXN16353128,ACC242562,MERCH36,2025-03-18 00:00:39.526003,49.02,withdrawal
TXN29036543,ACC560953,MERCH14,2025-02-04 00:00:39.526003,72.21,purchase
TXN37573623,ACC830098,MERCH44,2025-02-03 00:00:39.526003,26.35,purchase
TXN57397922,ACC878522,MERCH33,2025-06-04 00:00:39.526003,21.61,purchase
TXN37618231,ACC469489,MERCH37,2025-08-08 00:00:39.526003,77.78,purchase
TXN95743303,ACC945340,MERCH28,2025-06-01 00:00:39.526003,39.42,withdrawal
TXN57238506,ACC472143,MERCH18,2025-09-10 00:00:39.526003,2.91,deposit
TXN40653623,ACC435181,MERCH30,2025-05-30 00:00:39.526003,30.34,deposit
